date,time,ethPrice,usdtPrice,feesUSD,txCount,open,close
2023-12-07,20:00:00,2344.712561279296420877335085111188,0.0004264915096690533948203052412884413,0,46,0.0004291215197776761538260786479406739,0.0004264915096690533948203052412884413
2023-12-07,19:00:00,2330.382151820177933288152307586847,0.0004291141687722487314535364589327526,0,33,0.0004268586790149269381211101447184631,0.0004291141687722487314535364589327526
2023-12-07,18:00:00,2344.391628783157963533503207879679,0.0004265498936792586319203147648659403,0,55,0.0004313203882956718735664226734078337,0.0004265498936792586319203147648659403
2023-12-07,17:00:00,2317.765731805588694915000629144851,0.0004314499892191342293445387750413631,0,55,0.0004421504001285487016521119396951617,0.0004314499892191342293445387750413631
2023-12-07,16:00:00,2261.678208632250791612680850678855,0.0004421495490310045900278478089322752,0,27,0.0004441740919744800190692463450634892,0.0004421495490310045900278478089322752
2023-12-07,15:00:00,2251.373531594388193024859697706084,0.0004441732950870286471993363995923132,0,26,0.0004446282942110363884257946057539542,0.0004441732950870286471993363995923132
2023-12-07,14:00:00,2248.276734977897546075219351972499,0.0004447851033826718143102362801122981,0,29,0.0004469805498242756351358332796202364,0.0004447851033826718143102362801122981
2023-12-07,13:00:00,2237.232039421330355387430528679761,0.0004469809042510647581337019410903361,0,19,0.0004469899659336446656013857519630618,0.0004469809042510647581337019410903361
2023-12-07,12:00:00,2237.214340525897435988711438653904,0.0004469844403754948347415286996837842,0,28,0.0004463682169929288490455319318672615,0.0004469844403754948347415286996837842
2023-12-07,11:00:00,2240.294700573288455976616161484564,0.0004463698457814953185924183438120168,0,85,0.0004440243280533872294427914267336474,0.0004463698457814953185924183438120168
2023-12-07,10:00:00,2252.152781576744675487733851522169,0.0004440196101171672926805689224102854,0,46,0.0004418682049970773784151746303455745,0.0004440196101171672926805689224102854
2023-12-07,09:00:00,2263.10797534669733834559415226462,0.0004418702116264712353085574766652099,0,19,0.0004419379296778306624756650475233185,0.0004418702116264712353085574766652099
2023-12-07,08:00:00,2262.76119981145831207343265506325,0.0004419379296778306624756650475233185,0,14,0.0004419673471958191457652490201556202,0.0004419379296778306624756650475233185
2023-12-07,07:00:00,2262.571824475637823443931799582217,0.0004419749195063696732701747693053056,0,32,0.0004424344867982615965181785129656291,0.0004419749195063696732701747693053056
2023-12-07,06:00:00,2259.098756949980781630322997883506,0.0004426543978759496201120060249698338,0,50,0.0004457501357328777386977377118318324,0.0004426543978759496201120060249698338
2023-12-07,05:00:00,2243.417367479569020705627545795991,0.0004457485327946259108400273641252439,0,22,0.0004458465296472242730502401562596008,0.0004457485327946259108400273641252439
2023-12-07,04:00:00,2242.930547638167539793183684393315,0.0004458452808772932610891659482284534,0,17,0.0004466983377495977982659252720170215,0.0004458452808772932610891659482284534
2023-12-07,03:00:00,2238.64531146927171721964000928219,0.0004466987221587497491570001761473705,0,18,0.000446694609881213655756185406746403,0.0004466987221587497491570001761473705
2023-12-07,02:00:00,2238.671507889644632552823285891106,0.0004466934949927879391120533726284316,0,38,0.0004486990836169607851120245079583033,0.0004466934949927879391120533726284316
2023-12-07,01:00:00,2228.730214599064021859396602708361,0.0004486859797788016941209678238128406,0,24,0.0004484272553178049008453728495159094,0.0004486859797788016941209678238128406
2023-12-07,00:00:00,2229.999940553187494219521113163241,0.0004484305052276969354902747078911207,0,40,0.0004456591549657519327137529525522162,0.0004484305052276969354902747078911207
2023-12-06,23:00:00,2243.878287015047805061599021703985,0.000445656970695262064711371285093208,0,26,0.0004426960654440115984578659154582965,0.000445656970695262064711371285093208
2023-12-06,22:00:00,2258.879198895137741765130895060183,0.0004426974229029687264300503052413221,0,30,0.0004410065256286672471342799111849876,0.0004426974229029687264300503052413221
2023-12-06,21:00:00,2267.552974870172565125357766126063,0.000441004029931099811229475084336741,0,18,0.0004401281118853040607548197638448587,0.000441004029931099811229475084336741
2023-12-06,20:00:00,2272.048902600843166880785239973754,0.0004401313716686675755375153695073638,0,19,0.0004401484906783644327489250422967871,0.0004401313716686675755375153695073638
2023-12-06,19:00:00,2274.012566102478681092711696120346,0.0004397513078452068966989288639809218,0,33,0.0004417489510967103822555589229472571,0.0004397513078452068966989288639809218
2023-12-06,18:00:00,2263.521355486636563132666402411185,0.0004417895141903837126318347974954453,0,33,0.0004446207792874720819501227138114053,0.0004417895141903837126318347974954453
2023-12-06,17:00:00,2248.879389386962666037056434594874,0.0004446659099279649692224917600270829,0,32,0.0004430413325573280724859168421509389,0.0004446659099279649692224917600270829
2023-12-06,16:00:00,2257.362882896234359296961889815841,0.0004429947916557320475727277725120484,0,26,0.0004422924869431607878101785538854405,0.0004429947916557320475727277725120484
2023-12-06,15:00:00,2260.955070424518687744337004123833,0.0004422909650355144916355843142764511,0,22,0.0004422754287037995897246794674325154,0.0004422909650355144916355843142764511
2023-12-06,14:00:00,2261.024769940542300778508172689929,0.0004422773307460478606362117710466589,0,35,0.0004448262050474474862914156620413754,0.0004422773307460478606362117710466589
2023-12-06,13:00:00,2246.41602085526631333816811908688,0.0004451535204148317949251892583705731,0,35,0.0004391370183223073914655145871463414,0.0004451535204148317949251892583705731
2023-12-06,12:00:00,2277.145553346385083226666530183078,0.0004391462805398835561683181461231442,0,42,0.0004394260145746703707071082788714207,0.0004391462805398835561683181461231442
2023-12-06,11:00:00,2275.842396768320197702931243758483,0.0004393977374795340808254736869049898,0,24,0.0004397403501029309616509666027506579,0.0004393977374795340808254736869049898
2023-12-06,10:00:00,2274.150573599321997193350243240391,0.0004397246214076711277124677558068446,0,32,0.0004407227287042474453654120028822551,0.0004397246214076711277124677558068446
2023-12-06,09:00:00,2269.00029172550942509807527991028,0.0004407227287042474453654120028822551,0,28,0.0004410824455551792288680705802974538,0.0004407227287042474453654120028822551
2023-12-06,08:00:00,2267.149849369601401612395437368988,0.0004410824455551792288680705802974538,0,28,0.0004415697304741378787925998465802609,0.0004410824455551792288680705802974538
2023-12-06,07:00:00,2264.495159083809142582181507830507,0.0004415995309102755833931620445604498,0,38,0.0004387163207401737609660359312890901,0.0004415995309102755833931620445604498
2023-12-06,06:00:00,2279.377248407045284720985438138554,0.0004387163207401737609660359312890901,0,18,0.000438266174730495396582067157558268,0.0004387163207401737609660359312890901
2023-12-06,05:00:00,2281.723055969068115293058957175443,0.0004382652826266380906453276863691811,0,45,0.0004376905423638348126118122140394079,0.0004382652826266380906453276863691811
2023-12-06,04:00:00,2284.723318476116317335735215572425,0.0004376897595928544567544378915216601,0,60,0.0004362053770612061844201399984663753,0.0004376897595928544567544378915216601
2023-12-06,03:00:00,2292.502317968424989670997151649419,0.0004362045753071178198786364524729102,0,28,0.0004339533745633379314831403030353443,0.0004362045753071178198786364524729102
2023-12-06,02:00:00,2304.462796330420196749211274760137,0.0004339406136616220108664550456730271,0,47,0.0004365480645157147740744948339853117,0.0004339406136616220108664550456730271
2023-12-06,01:00:00,2290.702604676358277397479993628062,0.0004365472837716028680716904668306251,0,41,0.000438955894335053646277051532515757,0.0004365472837716028680716904668306251
2023-12-06,00:00:00,2278.133208610483224882312902627912,0.000438955894335053646277051532515757,0,43,0.0004398863712405002263908998200736703,0.000438955894335053646277051532515757
2023-12-05,23:00:00,2274.673065361186520514153136021618,0.0004396236167860957528492924891612267,0,40,0.0004424738518396484711703180749591438,0.0004396236167860957528492924891612267
2023-12-05,22:00:00,2259.962165348454944479460978184485,0.000442485283750674567163685307429656,0,38,0.0004405334381027424802919674041833364,0.000442485283750674567163685307429656
2023-12-05,21:00:00,2268.009985227128903043259951569859,0.0004409151663853258661574033996053587,0,43,0.0004375155466152061815608886691003728,0.0004409151663853258661574033996053587
2023-12-05,20:00:00,2287.359296452021309573360695396845,0.000437185361106636961221100338029113,0,57,0.0004361770679032637008081572475761161,0.000437185361106636961221100338029113
2023-12-05,19:00:00,2288.818454631145622490076680836036,0.0004369066484834660815666639513689151,0,46,0.0004473913530435552816444651281293522,0.0004369066484834660815666639513689151
2023-12-05,18:00:00,2235.18648065370781069559205958142,0.0004473899643968577001445316881059575,0,39,0.0004487475192268827404432673954295451,0.0004473899643968577001445316881059575
2023-12-05,17:00:00,2228.04419143172517491593070483071,0.0004488241318756820488752507053064689,0,53,0.0004521038968640607704633108976160904,0.0004488241318756820488752507053064689
2023-12-05,16:00:00,2210.557770392487079660172116393321,0.0004523745153344030667715661603919405,0,39,0.0004530469518982891344980987574475689,0.0004523745153344030667715661603919405
2023-12-05,15:00:00,2207.377216022475804322873803496829,0.0004530263304075971167606041253575263,0,34,0.0004532235396185225875832330519415341,0.0004530263304075971167606041253575263
2023-12-05,14:00:00,2206.432009595566517900056388714886,0.0004532204009237961993237867307442193,0,33,0.0004542960535007129275012278792145751,0.0004532204009237961993237867307442193
2023-12-05,13:00:00,2200.59018012195258105371249661424,0.0004544235492065050818697545855304061,0,34,0.000453818493260085877910705158398505,0.0004544235492065050818697545855304061
2023-12-05,12:00:00,2203.532842806533113932791663008329,0.0004538166986094695133732911928632683,0,28,0.0004538908054554650387035750162588626,0.0004538166986094695133732911928632683
2023-12-05,11:00:00,2203.186139428715478087667080000688,0.0004538881132664075554637841237705085,0,27,0.0004550803358429208547449778018277118,0.0004538881132664075554637841237705085
2023-12-05,10:00:00,2197.227657700541643863268677626004,0.0004551189752665534579666918518438359,0,42,0.0004552857743658977197359541314887871,0.0004551189752665534579666918518438359
2023-12-05,09:00:00,2196.373441511297340583204855577867,0.0004552959806834635530899787804611604,0,81,0.0004484704076028063775865399470175926,0.0004552959806834635530899787804611604
2023-12-05,08:00:00,2229.856311512878506292767543259932,0.0004484593894400018218084390888339222,0,90,0.0004483177870629509198590620679136749,0.0004484593894400018218084390888339222
2023-12-05,07:00:00,2230.547399702141459182762268526637,0.0004483204437321242638415068277568003,0,37,0.0004492329044304941895998632927470841,0.0004483204437321242638415068277568003
2023-12-05,06:00:00,2225.996610373036754742932348827684,0.0004492369823655832494676777143935909,0,33,0.0004491018866610693826299492919860734,0.0004492369823655832494676777143935909
2023-12-05,05:00:00,2226.663976945989724779777194158998,0.0004491023389041229102015770627419685,0,20,0.0004489158518595115926075401851995567,0.0004491023389041229102015770627419685
2023-12-05,04:00:00,2227.592192683515774731897642758429,0.0004489152023806157144475602601331156,0,30,0.0004464034628611672519758836377995978,0.0004489152023806157144475602601331156
2023-12-05,03:00:00,2240.128277947467725102709316838437,0.0004464030072939646920943622011326641,0,63,0.0004452281418003393722516201143270986,0.0004464030072939646920943622011326641
2023-12-05,02:00:00,2246.085419838287577733166389769627,0.0004452190425028436584582144673513629,0,57,0.0004471087678499976398045604459841907,0.0004452190425028436584582144673513629
2023-12-05,01:00:00,2236.449479703414949549539154983947,0.000447137308074857224619115824311008,0,58,0.0004493052195125604361916103384715748,0.000447137308074857224619115824311008
2023-12-05,00:00:00,2225.629009744857664741542779719157,0.0004493111815228533097308420545456061,0,74,0.0004486343095871395042439578039676675,0.0004493111815228533097308420545456061
2023-12-04,23:00:00,2229.000501738377676416963749409909,0.0004486315724110913791112734829896708,0,34,0.0004486799264048368018179782400144992,0.0004486315724110913791112734829896708
2023-12-04,22:00:00,2228.777960131448029487685740081368,0.0004486763678967026287186932238512828,0,24,0.0004487253063057393024280187977684189,0.0004486763678967026287186932238512828
2023-12-04,21:00:00,2228.537153357677233887282201921268,0.0004487248500628884677396359314143715,0,21,0.0004500151966272989845816356632690553,0.0004487248500628884677396359314143715
2023-12-04,20:00:00,2222.067996929182806718579573649552,0.0004500312327894392283059939266095008,0,29,0.0004498307163628424019856715200909946,0.0004500312327894392283059939266095008
2023-12-04,19:00:00,2223.055365564284030463441887211424,0.0004498313517019254947043657783704684,0,30,0.0004508084666945120674749693270807676,0.0004498313517019254947043657783704684
2023-12-04,18:00:00,2218.234862473446996278016790104771,0.0004508088917532150318824169344324855,0,59,0.0004518699810188152957782226648303558,0.0004508088917532150318824169344324855
2023-12-04,17:00:00,2213.025875240865885912792542472356,0.0004518699989855111533103706655212792,0,50,0.0004497752257077133104015458341259613,0.0004518699989855111533103706655212792
2023-12-04,16:00:00,2223.352662782535585294840561317835,0.0004497712021755899150544929067976548,0,50,0.0004457211755294366467655270677012538,0.0004497712021755899150544929067976548
2023-12-04,15:00:00,2243.613722939512945957776040780305,0.0004457095219982123705098409581439251,0,21,0.000444862807279340714683444098738979,0.0004457095219982123705098409581439251
2023-12-04,14:00:00,2247.863895027809099905853919154977,0.0004448667920740052880000624968965671,0,45,0.0004481340946999932640709188568360015,0.0004448667920740052880000624968965671
2023-12-04,13:00:00,2231.453197356230634512120380158659,0.0004481384602575463974444137108752229,0,53,0.0004413685663742654365929881551999868,0.0004481384602575463974444137108752229
2023-12-04,12:00:00,2265.801365593791865711951366168534,0.0004413449542334144353396066799543589,0,39,0.0004438929615969435676968523113752218,0.0004413449542334144353396066799543589
2023-12-04,11:00:00,2252.813813316318228565141713288123,0.0004438893236933423026070300353487502,0,30,0.0004439284950875984700267201496308772,0.0004438893236933423026070300353487502
2023-12-04,10:00:00,2252.607485368239607109756330760531,0.000443929981807961273783477224463241,0,33,0.0004445547892192218246382275316699096,0.000443929981807961273783477224463241
2023-12-04,09:00:00,2249.451783003776025897855181445598,0.0004445527606129272419541177477503366,0,28,0.0004438322153029987292422875086543484,0.0004445527606129272419541177477503366
2023-12-04,08:00:00,2253.421683480921636452962064352293,0.0004437695826443246335384815789367924,0,33,0.0004464801430527609361038015806001935,0.0004437695826443246335384815789367924
2023-12-04,07:00:00,2239.78790467860670830751552330585,0.00044647084570424659684266629539707,0,43,0.0004501035811561380127786040036152983,0.00044647084570424659684266629539707
2023-12-04,06:00:00,2221.744028424390793744533758239308,0.0004500968550860365082561700847498859,0,36,0.0004521765291453505678333595024017133,0.0004500968550860365082561700847498859
2023-12-04,05:00:00,2211.514941534876808930280898520371,0.0004521787220238997644184055125855669,0,11,0.0004523203241847938271281028825812811,0.0004521787220238997644184055125855669
2023-12-04,04:00:00,2210.863559044799452660070641201199,0.0004523119465735138440363137151309924,0,23,0.0004503216703400881504880950227724949,0.0004523119465735138440363137151309924
2023-12-04,03:00:00,2220.621237266890880335360460992303,0.000450324433189149273901871512330564,0,50,0.0004536352260442358647941606828481615,0.000450324433189149273901871512330564
2023-12-04,02:00:00,2203.44823935033358301195077876801,0.0004538341233261012697117771476526977,0,39,0.0004567337317853189278687069229597091,0.0004538341233261012697117771476526977
2023-12-04,01:00:00,2188.296755154382080113273285293169,0.0004569764122002964040047747751752296,0,53,0.0004538614237755968393731110218044482,0.0004569764122002964040047747751752296
2023-12-04,00:00:00,2203.328279278532058369579258691346,0.0004538588322968580049850766982085921,0,45,0.0004592198920331868125967941838843942,0.0004538588322968580049850766982085921
2023-12-03,23:00:00,2177.661068466459299508112234035992,0.0004592082829052064524614600715356841,0,36,0.0004614228106937485947724400275885785,0.0004592082829052064524614600715356841
2023-12-03,22:00:00,2167.127103534833778831629403366321,0.000461440401150853073220461816829758,0,22,0.0004624173753119265265515127733327899,0.000461440401150853073220461816829758
2023-12-03,21:00:00,2161.144591141612538132757459292959,0.0004627177672881922237544523862019453,0,41,0.0004634357018738765354748394772185311,0.0004627177672881922237544523862019453
2023-12-03,20:00:00,2157.804593225669985039074800018852,0.0004634339935782205731928406717873148,0,27,0.0004633983042178120626994638268610592,0.0004634339935782205731928406717873148
2023-12-03,19:00:00,2157.970779992254639681884059882305,0.0004633983042178120626994638268610592,0,27,0.0004630030125953993118700667318943646,0.0004633983042178120626994638268610592
2023-12-03,18:00:00,2160.149858118122530813684752185961,0.000462930845395688948979456683619807,0,15,0.0004633648940306647916815852640633463,0.000462930845395688948979456683619807
2023-12-03,17:00:00,2158.114465382758707964072498878254,0.0004633674515603796172730551381289903,0,28,0.0004632597767571301487744088698916438,0.0004633674515603796172730551381289903
2023-12-03,16:00:00,2158.603784443817418555260356776103,0.0004632624139763835748540145594246749,0,24,0.0004631960560519909069000864645764767,0.0004632624139763835748540145594246749
2023-12-03,15:00:00,2158.87887087885274124362107627289,0.000463203384631261148831148992609216,0,26,0.0004633626637345959712473705611566669,0.000463203384631261148831148992609216
2023-12-03,14:00:00,2158.144720615068819512970357684978,0.0004633609555688189085159611750220479,0,37,0.0004627102029230374387741371263090997,0.0004633609555688189085159611750220479
2023-12-03,13:00:00,2162.002356961785398102305719470552,0.0004625341858578166017127198707117479,0,15,0.0004625174957121059982938995378542556,0.0004625341858578166017127198707117479
2023-12-03,12:00:00,2162.08170819386015103042340422624,0.0004625172102470497122245376525958314,0,12,0.0004627944009605490474838883451505681,0.0004625172102470497122245376525958314
2023-12-03,11:00:00,2160.804663243016463968695309683647,0.0004627905599292638487646107622779185,0,20,0.0004632215588446073274227020543661002,0.0004627905599292638487646107622779185
2023-12-03,10:00:00,2158.840732768728689884120764877254,0.0004632115675886348704061874534506008,0,21,0.0004630986704372877486189202494975392,0.0004632115675886348704061874534506008
2023-12-03,09:00:00,2159.376275735676882262524999486588,0.0004630966873336192752586853443122559,0,25,0.0004635000966091920574114305404433179,0.0004630966873336192752586853443122559
2023-12-03,08:00:00,2157.503219590744944620019613012131,0.0004634987289565617417654042688447974,0,24,0.0004627632694156471405202725541333314,0.0004634987289565617417654042688447974
2023-12-03,07:00:00,2160.930684133164037431681598977094,0.0004627635709662478625408013900081147,0,15,0.0004625956569349504355774441192868401,0.0004627635709662478625408013900081147
2023-12-03,06:00:00,2161.878755241384402947519415932176,0.0004625606304588275018178194546562277,0,11,0.0004624297148333794727081748525645829,0.0004625606304588275018178194546562277
2023-12-03,05:00:00,2162.493108159916136638922946419591,0.0004624292194165226933809755646805444,0,28,0.0004606696784309069935254511951012991,0.0004624292194165226933809755646805444
2023-12-03,04:00:00,2170.801217859656074311286080224562,0.0004606594062011673099548185831112715,0,23,0.0004616342289613596033924935587065045,0.0004606594062011673099548185831112715
2023-12-03,03:00:00,2164.673241477274670673372141874917,0.0004619634875319810583019311610205646,0,16,0.0004623529003739366377127590206942276,0.0004619634875319810583019311610205646
2023-12-03,02:00:00,2162.867230266565761927993392286675,0.0004623492306907592867103988459154625,0,16,0.0004627633340613338987991818029219265,0.0004623492306907592867103988459154625
2023-12-03,01:00:00,2160.946467208614087927974420103881,0.0004627601910433914070746425872931288,0,19,0.0004627076720931573719538686225936363,0.0004627601910433914070746425872931288
2023-12-03,00:00:00,2161.188338626385691812996295158044,0.0004627084008030428666209565783329866,0,28,0.0004613369410430545257886678880133779,0.0004627084008030428666209565783329866
2023-12-02,23:00:00,2167.57087816309028678399520237576,0.0004613459287880130673020300287853302,0,40,0.0004638835671618968359553419419277124,0.0004613459287880130673020300287853302
2023-12-02,22:00:00,2155.716132511883768411324413614337,0.0004638829690599290081741475464586177,0,51,0.0004647416155213196998181517488183822,0.0004638829690599290081741475464586177
2023-12-02,21:00:00,2151.730232845006840509217056219341,0.0004647422733275467591071233951088115,0,84,0.0004663629578250774175494600734370511,0.0004647422733275467591071233951088115
2023-12-02,20:00:00,2144.225329306549793314137531935612,0.0004663688961847137620798217575999811,0,48,0.0004751831458368650466270830704825366,0.0004663688961847137620798217575999811
2023-12-02,19:00:00,2101.30523297884164109592315547388,0.0004758946888369878012039181744854052,0,33,0.0004759138263836404916399745149895921,0.0004758946888369878012039181744854052
2023-12-02,18:00:00,2101.239132413455943935535587787381,0.0004759096594833606604040095529332162,0,20,0.0004758720769990960689654657907312103,0.0004759096594833606604040095529332162
2023-12-02,17:00:00,2101.358980982388949947863107454837,0.0004758825165286600742005837671902889,0,17,0.0004759421206930445081594616907158943,0.0004758825165286600742005837671902889
2023-12-02,16:00:00,2101.051137219195165444415282429466,0.000475952242325491561560133242612123,0,31,0.0004758131036751336538125379758016211,0.000475952242325491561560133242612123
2023-12-02,15:00:00,2101.657178160768388110816197298061,0.000475814995134046543433613931166587,0,19,0.000475867569019619721487189457715905,0.000475814995134046543433613931166587
2023-12-02,14:00:00,2100.546089038907535136123541276401,0.0004760666786690427238573895364887177,0,26,0.0004760833367859683861190586181564744,0.0004760666786690427238573895364887177
2023-12-02,13:00:00,2100.406975191888856333752019037842,0.0004760982094475486395138079185325112,0,25,0.0004761987976346961816841682216779319,0.0004760982094475486395138079185325112
2023-12-02,12:00:00,2099.959447051928693606606938267172,0.0004761996720478914910849030011755922,0,12,0.0004761840124773074876383209502112317,0.0004761996720478914910849030011755922
2023-12-02,11:00:00,2100.050230334763533843401090674615,0.0004761790863643259648634005073500456,0,12,0.0004762264710180976690497297789362734,0.0004761790863643259648634005073500456
2023-12-02,10:00:00,2099.814908789485493791355911939511,0.0004762324506860875132479184427499293,0,13,0.0004762080427050338898540452958015554,0.0004762324506860875132479184427499293
2023-12-02,09:00:00,2099.904029349094036366133145924874,0.0004762122392374138100373426949465621,0,21,0.0004768989054133330896092269745694847,0.0004762122392374138100373426949465621
2023-12-02,08:00:00,2096.785842623269394260354733067257,0.0004769204272902325778735524238284238,0,51,0.0004783901638582300782564636406441385,0.0004769204272902325778735524238284238
2023-12-02,07:00:00,2090.351427881145552841764551895263,0.0004783884597881397940303648811537943,0,25,0.0004784432786333878567061764729438105,0.0004783884597881397940303648811537943
2023-12-02,06:00:00,2090.135936174695425702729933732958,0.0004784377813388397280380244963779842,0,29,0.0004784512941128861009758989211535652,0.0004784377813388397280380244963779842
